timestamp_hours,delta_p,RUL_days,delta_p_rolling_mean,delta_p_gradient
119,6.057682905166572,175.0,5.836434746836249,0.00024403203704892462
120,5.80095180471327,174.95833333333334,5.824108592699756,-0.007473569202133046
121,5.7497345204256405,174.91666666666666,5.821487608431983,0.00609841670856337
122,6.046378596076223,174.875,5.8363054261168825,0.007611411757702413
123,5.7080871801330595,174.83333333333334,5.836710431947388,0.00228763301751167
124,5.870061930811455,174.79166666666666,5.840880692151906,0.004793239808618566
125,5.88581655979972,174.75,5.846296911564625,0.005160910860169121
126,5.802180516673444,174.70833333333334,5.851202513872244,-0.0014908682548013807
127,5.780854276422073,174.66666666666666,5.8433151750550225,-0.0015978958418347844
128,6.042371517600627,174.625,5.8480067221885745,-0.003086336655351296
129,5.73396733970276,174.58333333333334,5.83714250174432,-0.003009871163927258
130,5.952970766554523,174.54166666666666,5.84198697986072,0.0004091213249783898
131,5.9199869251468265,174.5,5.837960744394277,-0.002370504877949209
132,5.770136550287544,174.45833333333334,5.837245970104822,-0.00012823852642052103
133,5.77651487785405,174.41666666666666,5.837704267341436,0.002244135338876685
134,5.78878328114716,174.375,5.841734240782575,0.0013020991966783413
135,5.821698334730778,174.33333333333334,5.840308465734792,0.00322521455764635
136,5.900727325311099,174.29166666666666,5.848184669897868,0.004224619932430063
137,5.9275363989305445,174.25,5.8487577055996525,-0.004918249838604005
138,5.531043662005868,174.20833333333334,5.83834817022066,-0.0029126313886407296
139,5.931540282854859,174.16666666666666,5.842932442822371,0.007703678361667965
140,5.94146982302601,174.125,5.853755526943996,0.004931600015037674
141,5.713647479309252,174.08333333333334,5.852795642852446,0.004117836345695736
142,6.233645936565911,174.04166666666666,5.861991199635387,0.0016286915125802714
143,5.915166734979881,174.0,5.856053025877607,-0.0023521122509744252
144,5.830566586853219,173.95833333333334,5.857286975133438,0.009766225796298045
145,6.188898576507999,173.91666666666666,5.875585477470203,0.001169829523396615
146,5.663366357116888,173.875,5.859626634180231,-0.0049730263069722724
147,5.85239415635772,173.83333333333334,5.865639424856258,0.0016712321695608878
148,5.805974098725696,173.79166666666666,5.862969098519353,-0.002857534452185728
149,5.81274273818056,173.75,5.859924355951887,-0.0019199883314930943
150,5.783094898380969,173.70833333333334,5.859129121856367,-0.0038527063941167228
151,5.615009987796948,173.66666666666666,5.8522189431636535,-0.008617229486919786
152,5.794588790853595,173.625,5.8418946628825275,-0.007627136202270179
153,5.615647528740843,173.58333333333334,5.836964670759113,-0.000489213765522134
154,6.047808316771402,173.54166666666666,5.840916235351483,0.0002646007594142574
155,5.837850211381806,173.5,5.837493872277942,0.001984426186989907
156,5.947525721028046,173.45833333333334,5.844885087725463,0.007884163672565059
157,5.9775655633966664,173.41666666666666,5.853262199623072,0.007783814911130449
158,5.96135571133882,173.375,5.860452717547724,0.00033475413418315725
159,5.665194102979913,173.33333333333334,5.853931707891438,-0.001017583568567737
160,6.00838754577069,173.29166666666666,5.858417550410588,0.0028904935261193643
161,5.958619867724682,173.25,5.859712694943677,0.00912019998188196
162,5.9377297923420835,173.20833333333334,5.876657950374352,0.011848108032467053
163,6.093563338077042,173.16666666666666,5.883408911008611,0.00026735607349648305
164,5.792279859331639,173.125,5.877192662521345,-0.005802406906989077
165,5.58432191146817,173.08333333333334,5.871804097194633,-0.01601212173365063
166,5.594389661191778,173.04166666666666,5.845168419054044,-0.014756503282407518
167,5.846110852798432,173.0,5.842291090629818,0.0012135379198450202
168,5.9578722891872316,172.95833333333334,5.847595494893734,-0.0037000378184877114
169,5.883991058886605,172.91666666666666,5.834891014992842,-0.007902121895815295
170,5.588972023739145,172.875,5.8317912511021035,-0.0008926484800504397
171,5.883941362693039,172.83333333333334,5.8331057180327415,0.004610832307948787
172,5.995746843171919,172.79166666666666,5.841012915718001,0.002355451335940728
173,5.736031657859505,172.75,5.837816620704623,0.0037400149116755266
174,6.03932669446244,172.70833333333334,5.848492945541352,0.015072360149823716
175,6.082251478907007,172.66666666666666,5.86796134100427,0.009238717813052855
176,5.770805754770077,172.625,5.866970381167458,0.0028089475603376712
177,5.774260047720539,172.58333333333334,5.873579236124946,-0.005397419263123204
178,5.63011967316181,172.54166666666666,5.856175542641211,-0.004020943185043535
179,6.062533582109301,172.5,5.865537349754859,0.0048362801941155276
180,5.954983799618084,172.45833333333334,5.8658481030294425,-0.0005136264445981809
181,5.945453415465949,172.41666666666666,5.864510096865662,-0.005820218164464652
182,5.714097387375224,172.375,5.854207666700513,0.0014630405763447207
183,5.982678374608056,172.33333333333334,5.867436178018352,0.0033850201113083678
184,5.853384239485373,172.29166666666666,5.86097770692313,-0.007536686666580028
185,5.751862214014148,172.25,5.852362804685192,-0.0036643445096440352
186,5.9685989095897085,172.20833333333334,5.853649017903842,-0.004796233981962494
187,5.832474989695224,172.16666666666666,5.842770336721267,-0.0028932548078501874
188,5.91449197693665,172.125,5.8478625082881415,0.00931196293362202
189,5.90908401467699,172.08333333333334,5.861394262588511,0.010039561374434403
190,5.751526503955807,172.04166666666666,5.86794163103701,-0.000524955704937824
191,5.663776136197416,172.0,5.860344351178635,-0.006607772700914172
192,5.82303391614433,171.95833333333334,5.854726085635182,-0.0041676221319799645
193,5.818783569594448,171.91666666666666,5.852009106914675,0.004906079144129993
194,5.8896713119495585,171.875,5.864538243923442,0.00025483337987575183
195,5.595474076716683,171.83333333333334,5.852518773674427,-0.008957518076369908
196,5.8542532614825475,171.79166666666666,5.846623207770702,-0.0014606635286851244
197,5.807413390171972,171.75,5.849597446617056,-0.0064819245550937765
198,5.6568125835054435,171.70833333333334,5.8336593586605145,-0.008315942306436064
199,6.065600359155078,171.66666666666666,5.832965562004184,-0.0006043603230407868
200,5.758447579016061,171.625,5.832450638014433,0.0021598693973725602
201,5.890291954548435,171.58333333333334,5.837285300798929,0.011028663490302293
202,6.0434636138684,171.54166666666666,5.854507964995038,0.0032506679059682853
203,5.805221700889216,171.5,5.843786636610866,-0.00738726445634974
204,5.8577069869333975,171.45833333333334,5.839733436082338,-0.006753592406063991
205,5.71855779265955,171.41666666666666,5.830279451798738,-0.0019351501568092289
206,5.848105802654806,171.375,5.83586313576872,-0.002221833110046756
207,5.74202197004623,171.33333333333334,5.8258357855786445,-0.011999175152866304
208,5.518080236709571,171.29166666666666,5.811864785462987,-0.0010030595039620671
209,6.039019360599752,171.25,5.82382966657072,0.0029663627290283934
210,5.823827173997488,171.20833333333334,5.817797510921044,-0.007018744528759502
211,5.640346987907011,171.16666666666666,5.809792177513201,-0.000672296334786715
212,6.0743497546550635,171.125,5.81645291825147,0.004532690950240781
213,5.966795402570118,171.08333333333334,5.818857559413683,0.008538582587474863
214,6.1036670802614825,171.04166666666666,5.83353008342642,0.009734872555816398
215,5.778909442570939,171.0,5.838327304525316,0.007608179545456117
216,6.0730932279527465,170.95833333333334,5.848746442517332,0.006655410669103468
217,5.888183969902988,170.91666666666666,5.851638125863523,-0.000992734717402577
218,5.7726196452056655,170.875,5.846760973082527,0.004496614791906328
219,5.928363253472078,170.83333333333334,5.860631355447335,0.0019212102046410884
220,5.613582174549916,170.79166666666666,5.850603393491809,-0.005170351820591446
221,5.799907589716215,170.75,5.850290651806152,0.010261300782078653
222,6.156860821501009,170.70833333333334,5.871125995055967,0.0075903816591065265
223,5.929890440796635,170.66666666666666,5.865471415124365,-0.007703926933471994
224,5.524369004567825,170.625,5.855718141189023,-0.005612858500070317
225,5.854953320993316,170.58333333333334,5.854245698124225,-0.0010923414385501928
226,6.026369858373111,170.54166666666666,5.853533458311922,0.008023610130122094
227,6.207448742630357,170.5,5.870292918384469,0.013147346088101752
228,6.086552557421151,170.45833333333334,5.879828150488126,0.008855119901042485
229,5.914757977421816,170.41666666666666,5.888003158186554,0.006920673640260944
230,5.984097952625037,170.375,5.893669497768648,0.008639154463053966
231,6.020709234302589,170.33333333333334,5.905281467112662,0.008018556810784006
232,5.624283699370861,170.29166666666666,5.909706611390216,-0.0035169867370625774
233,5.764000534559491,170.25,5.898247493638537,0.00019714062069908778
234,6.10830874983129,170.20833333333334,5.910100892631614,0.0159684334404413
235,6.12235021721434,170.16666666666666,5.930184360519419,0.0035284743430645804
236,5.761713293814881,170.125,5.917157841317743,-0.004331623584433064
237,6.0715139313575435,170.08333333333334,5.921521113350553,-0.0020671815211956712
238,5.899723838456634,170.04166666666666,5.913023478275352,-0.007652446302859772
239,5.615535261838507,170.0,5.906216220744834,-0.0032578761161641268
240,6.080089355109287,169.95833333333334,5.906507726043023,0.002387701765808714
241,5.995797527505257,169.91666666666666,5.910991624276451,0.004907956855222828
242,5.900588016654138,169.875,5.916323639753469,0.0022410313530589754
243,5.907964386970467,169.83333333333334,5.915473686982569,0.007496250025984974
244,5.993801042298801,169.79166666666666,5.931316139805439,0.0115926385458196
245,5.976135372166681,169.75,5.938658964074208,-0.005610004457537343
246,5.7113528250887216,169.70833333333334,5.920096130890364,-0.002743536673617264
247,6.243708676875258,169.66666666666666,5.933171890726974,0.015130616981109402
248,5.936820383582481,169.625,5.950357364852583,0.0018809097186931467
249,5.532785608475924,169.58333333333334,5.93693371016436,-0.0083671609317717
250,5.946913846165454,169.54166666666666,5.93362304298904,-0.0028287867039633596
251,6.151122993047761,169.5,5.931276136756433,-0.004932399176253099
252,5.906123146543578,169.45833333333334,5.9237582446365336,-0.004890308985417313
253,5.860452556999409,169.41666666666666,5.921495518785599,-0.003903804531590449
254,5.851020755531112,169.375,5.915950635573353,-0.009680796743748665
255,5.689108187696542,169.33333333333334,5.902133925298101,-0.0019566252868563616
256,5.861966732207807,169.29166666666666,5.91203738499964,0.006786540818653819
257,5.8520714610179105,169.25,5.915707006935409,-0.0010349184127527167
258,5.9705617395607415,169.20833333333334,5.9099675481741345,-0.007066973915056174
259,5.92088247956225,169.16666666666666,5.901573059105297,-0.0013127822611176398
260,5.90016748293332,169.125,5.907341983651899,0.00543602029821777
261,6.193988716553543,169.08333333333334,5.912445099701732,0.0018880587361556067
262,5.867875872596103,169.04166666666666,5.91111810112421,0.004784150426603073
263,5.877022448175971,169.0,5.922013400554938,0.0018561442378866033
264,5.907697092190364,168.95833333333334,5.914830389599984,0.0009153820981304683
265,6.212128131134446,168.91666666666666,5.923844164751199,0.0032885644828160032
266,5.84210850820013,168.875,5.921407518565616,-0.004093225705769754
267,5.769969061547514,168.83333333333334,5.91565771333966,-0.002768883664235222
268,5.998889951838455,168.79166666666666,5.915869751237145,-0.0001807586594719801
269,5.962370046972381,168.75,5.915296196020716,-0.00011375352584774845
270,5.7196579810423485,168.70833333333334,5.91564224418545,-0.0055391720614359485
271,5.969523261972707,168.66666666666666,5.904217851897844,-0.0023220811116093643
272,6.0995459051277665,168.625,5.910998081962231,0.015011062861718383
273,6.090591104293122,168.58333333333334,5.934239977621281,0.008326120331133335
274,5.788762126242661,168.54166666666666,5.927650322624498,-0.0044917216411048955
275,6.093672074197531,168.5,5.925256534339071,-0.002524549901206541
276,5.842395670135882,168.45833333333334,5.922601222822085,0.0006675159589688562
277,5.956220799437585,168.41666666666666,5.926591566257009,0.0004394563353602443
278,5.776346417190226,168.375,5.923480135492805,0.004031182158577895
279,5.9572792696491765,168.33333333333334,5.934653930574164,0.007996064637259881
280,5.977606752843683,168.29166666666666,5.939472264767325,0.0021738480403334925
281,5.840776146318036,168.25,5.939001626654831,0.0025463940412393526
282,6.1040839682400945,168.20833333333334,5.9445650528498035,0.0019219618005683614
283,5.879614417310185,168.16666666666666,5.942845550255968,-0.0037437310720451755
284,5.761736453727189,168.125,5.937077590705713,-0.011703819569957474
285,5.77063640640171,168.08333333333334,5.919437911116053,-0.008977113553460647
286,5.860326732181815,168.04166666666666,5.919123363598792,0.0007384010102113869
287,5.920014837080403,168.0,5.920914713136476,-0.00639265612106632
288,5.557857209474788,167.95833333333334,5.906338051356659,-0.022164866665134397
289,5.498054413923581,167.91666666666666,5.876584979806207,-0.013500830045663381
290,5.908142383219123,167.875,5.8793363912653325,0.0033719353505188288
291,5.865788083353449,167.83333333333334,5.883328850507245,0.0007655011147567059
292,5.939814983540845,167.79166666666666,5.880867393494846,-0.0037840203330521405
293,5.839812039283453,167.75,5.8757608098411405,0.002288969391461393
294,5.9520865195214325,167.70833333333334,5.885445332277769,0.0019361631657304201
295,5.83003055544871,167.66666666666666,5.879633136172601,-0.0017515577035918106
296,6.154963841879383,167.625,5.881942216870585,-0.002388938685177422
297,5.920504110652976,167.58333333333334,5.8748552588022465,0.0008367761405807528
298,5.999014374630673,167.54166666666666,5.8836157691517466,0.0017456326796780886
299,5.967210194434071,167.5,5.878346524161603,-0.006380263487198334
300,5.662604902513832,167.45833333333334,5.87085524217735,-0.00946917057576746
301,5.6814913794227895,167.41666666666666,5.859408183010068,-0.0017266430798921206
302,5.96819696937019,167.375,5.867401956017566,0.006660279868110575
303,6.085122151138496,167.33333333333334,5.872728742746289,0.0013292853464204057
304,5.913569567982518,167.29166666666666,5.8700605267104065,-0.0049165104805783955
305,5.668820828111449,167.25,5.862895721785132,-0.011826732787878491
306,5.708356112628521,167.20833333333334,5.8464070611346495,-0.004963204208676242
307,6.037108470905329,167.16666666666666,5.85296931336778,0.0048194262596910065
308,5.835574860597232,167.125,5.8560459136540315,-0.0011262097599509246
309,5.642739931054017,167.08333333333334,5.850716893847878,-0.011473516750052593
310,5.4374944035269825,167.04166666666666,5.833098880153926,-0.007093643123787796
311,6.00235229579342,167.0,5.836529607600302,0.006220397868290206
312,5.774098848439671,166.95833333333334,5.845539675890507,0.00591766707064334
313,5.565860794349571,166.91666666666666,5.848364941741589,-0.004431511787363451
314,5.627623436999707,166.875,5.83667665231578,-0.005389423296529028
315,5.8876147113394515,166.83333333333334,5.837586095148531,-0.007504675187518739
316,5.557763946553957,166.79166666666666,5.821667301940742,-0.004592074304275329
317,6.001443509665162,166.75,5.82840194653998,0.004959692377632496
318,6.0285202832660865,166.70833333333334,5.831586686696007,0.006848329789399088
319,6.082316621595179,166.66666666666666,5.842098606118778,0.0020627492206517495
320,6.001689738324186,166.625,5.835712185137311,-0.005052957871527042
321,5.83123623637489,166.58333333333334,5.831992690375724,-0.0039011931044572457
322,5.901024979894815,166.54166666666666,5.827909798928396,-0.0049893510232537075
323,5.825710740053732,166.5,5.822013988329217,-0.002885696762020107
324,5.665590912317183,166.45833333333334,5.822138405404356,0.006438638819525444
325,5.9875600329566945,166.41666666666666,5.834891265968268,0.007692587942671469
326,6.031372537084518,166.375,5.837523581289699,-0.0027313555234336206
327,5.890841518299344,166.33333333333334,5.8294285549214,-0.005996197891223076
328,5.820032702042975,166.29166666666666,5.825531185507253,0.010655350332350544
329,6.2738145100038,166.25,5.8507392555861015,0.017847169896005877
330,5.960026585744457,166.20833333333334,5.861225525299265,0.006560625690664956
331,6.100348030941333,166.16666666666666,5.863860506967431,0.003179936989828658
332,5.924972276072984,166.125,5.867585399278922,0.0029418221882737683
333,5.694549980615387,166.08333333333334,5.869744151343979,0.012419694516427882
334,5.981829690754146,166.04166666666666,5.892424788311778,0.011453087958217978
335,6.007765230560742,166.0,5.892650327260415,0.0033341376733453387
336,5.928724521992938,165.95833333333334,5.899093063658468,0.0016877387533016375
337,5.492246580954792,165.91666666666666,5.896025804767018,0.004080649657200119
338,5.897108833940109,165.875,5.907254362972869,0.006644462199420609
339,5.937063499971233,165.83333333333334,5.909314729165859,0.009243733547433575
340,5.952014368198956,165.79166666666666,5.925741830067736,0.009496219092923752
341,6.063011604480475,165.75,5.928307167351707,-0.003394683097532436
342,5.804007399769234,165.70833333333334,5.918952463872671,-0.010055092043856462
343,5.824185086986949,165.66666666666666,5.908196983263994,-0.004054197279014016
344,6.065219803539745,165.625,5.910844069314643,0.0013633780983939303
345,5.833148319882232,165.58333333333334,5.910923739460782,-0.0007103383323361356
346,5.865016656435317,165.54166666666666,5.909423392649971,0.000842969816895689
347,5.902181614724221,165.5,5.912609679094573,0.007364240105810715
348,5.94260356272562,165.45833333333334,5.924151872861592,0.004905650991846144
349,5.946018630156878,165.41666666666666,5.9224209810782655,0.000326504251578541
350,6.088586143960106,165.375,5.924804881364749,0.0010328100210879043
351,5.883202792435968,165.33333333333334,5.924486601120441,0.0066323473207750006
352,6.146024099303549,165.29166666666666,5.938069576006299,-0.0026916614575505093
353,5.818623362780779,165.25,5.91910327820534,-0.008999821148978793
354,5.983226317816513,165.20833333333334,5.920069933708342,0.0031610353241395828
355,6.228877994427983,165.16666666666666,5.9254253488536195,-0.00017828476835735074
356,5.78788464370516,165.125,5.919713364171627,0.00463654099835864
357,6.05419158090444,165.08333333333334,5.934698430850337,0.0069068233569300475
358,5.953715611597756,165.04166666666666,5.933527010885487,0.00029752757043999267
359,6.050160633098242,165.0,5.935293485991217,0.005898876712191914
360,6.169475201640667,164.95833333333334,5.945324764309871,0.017339415457272356
361,6.083787843256149,164.91666666666666,5.9699723169057615,0.01065350645857599
362,5.816935881650379,164.875,5.966631777227023,-0.0008224595873014273
363,5.977758392070461,164.83333333333334,5.968327397731159,0.0008707422151159605
364,5.95311510242527,164.79166666666666,5.968373261657255,-0.0013174949292635851
365,5.998671113649531,164.75,5.965692407872631,-3.4870318225799224e-05
366,5.866674115325348,164.70833333333334,5.968303521020803,0.010868513432284566
367,6.283207016180475,164.66666666666666,5.987429434737201,0.008329330755762143
368,6.006005750622786,164.625,5.984962182532327,0.0008449383094131235
369,5.932919411651035,164.58333333333334,5.989119311356027,0.003098871786994195
370,5.913991410442265,164.54166666666666,5.991159926106316,0.0031843160108824264
371,6.006054029239646,164.5,5.995487943377792,0.007492538950940375
372,6.198373017855344,164.45833333333334,6.0061450040081965,-0.005047528144328961
373,5.447967824099336,164.41666666666666,5.985392887089134,-0.014298715015028218
374,5.900298629296284,164.375,5.97754757397814,0.0020847097832770167
375,6.1715563766971,164.33333333333334,5.989562306655688,0.0031914888013861997
376,6.010861977508963,164.29166666666666,5.9839305515809125,-0.0038198101463624567
377,5.770434597549984,164.25,5.981922686362963,0.0023840044522289716
378,6.145847296754262,164.20833333333334,5.98869856048537,-0.006210212760625833
379,5.768166802980192,164.16666666666666,5.969502260841711,-0.011770387885507105
380,5.683617216648624,164.125,5.965157784714356,-0.004308912471545412
381,5.95163120932679,164.08333333333334,5.96088443589862,-0.01187176093240394
382,5.486431458420005,164.04166666666666,5.941414262849548,-0.01921382912791847
383,5.595180988135893,164.0,5.922456777642783,-0.012425483804192172
384,6.028031624001808,163.95833333333334,5.916563295241164,-0.0037872569529615596
385,6.043443087152863,163.91666666666666,5.91488226373686,-0.0014946131228863457
386,5.7855392078551215,163.875,5.913574068995391,0.001506676786440675
387,6.081475551614885,163.83333333333334,5.917895617309742,0.004670278810999573
388,6.073571325808832,163.79166666666666,5.92291462661739,-0.003075870432886596
389,5.730573109487419,163.75,5.9117438764439685,-0.003667166626992291
390,5.958748121391818,163.70833333333334,5.915580293363406,-0.007071155415522501
391,5.851717550168908,163.66666666666666,5.8976015656129235,-0.013824008292751433
392,5.773942818582312,163.625,5.887932276777903,-0.0011247377800098768
393,6.110994930251057,163.58333333333334,5.895352090052904,0.0026530735414360684
394,5.863263421831162,163.54166666666666,5.893238423860775,-0.00311566529243823
395,5.9072300838136815,163.5,5.889120759468027,-0.0046211742122928
396,6.075380601091225,163.45833333333334,5.8839960754361895,0.009924169551431383
397,6.047320379332172,163.41666666666666,5.90896909857089,0.008390357806508764
398,5.703683248775915,163.375,5.900776791049207,-0.00522927946288565
399,6.117166342998943,163.33333333333334,5.898510539645119,-0.003033735043715513
